,year_film,year_ceremony,ceremony,category,film,winner,name
1807,1942,1943,15,art direction (color),Reap the Wild Wind,False,Hans Dreier
1808,1942,1943,15,art direction (color),Reap the Wild Wind,False,Roland Anderson
1809,1942,1943,15,art direction (color),Reap the Wild Wind,False,Interior Decoration:  George Sawley
1810,1942,1943,15,cinematography (black-and-white),Kings Row,False,James Wong Howe
1811,1942,1943,15,cinematography (black-and-white),The Magnificent Ambersons,False,Stanley Cortez
1812,1942,1943,15,cinematography (black-and-white),Mrs. Miniver,True,Joseph Ruttenberg
1813,1942,1943,15,cinematography (black-and-white),Moontide,False,Charles Clarke
1814,1942,1943,15,cinematography (black-and-white),The Pied Piper,False,Edward Cronjager
1815,1942,1943,15,cinematography (black-and-white),The Pride of the Yankees,False,Rudolph Maté
1816,1942,1943,15,cinematography (black-and-white),"Take a Letter, Darling",False,John Mescall
1817,1942,1943,15,cinematography (black-and-white),The Talk of the Town,False,Ted Tetzlaff
1818,1942,1943,15,cinematography (black-and-white),Ten Gentlemen from West Point,False,Leon Shamroy
1819,1942,1943,15,cinematography (black-and-white),This above All,False,Arthur Miller
1820,1942,1943,15,cinematography (color),Arabian Nights,False,Milton Krasner
1821,1942,1943,15,cinematography (color),Arabian Nights,False,William V. Skall
1822,1942,1943,15,cinematography (color),Arabian Nights,False,W. Howard Greene
1823,1942,1943,15,cinematography (color),The Black Swan,True,Leon Shamroy
1824,1942,1943,15,cinematography (color),Captains of the Clouds,False,Sol Polito
1825,1942,1943,15,cinematography (color),Jungle Book,False,W. Howard Greene
1826,1942,1943,15,cinematography (color),Reap the Wild Wind,False,Victor Milner
1827,1942,1943,15,cinematography (color),Reap the Wild Wind,False,William V. Skall
1828,1942,1943,15,cinematography (color),To the Shores of Tripoli,False,Edward Cronjager
1829,1942,1943,15,cinematography (color),To the Shores of Tripoli,False,William V. Skall
1830,1942,1943,15,directing,Kings Row,False,Sam Wood
1831,1942,1943,15,directing,Mrs. Miniver,True,William Wyler
1832,1942,1943,15,directing,Random Harvest,False,Mervyn LeRoy
1833,1942,1943,15,directing,Wake Island,False,John Farrow
1834,1942,1943,15,directing,Yankee Doodle Dandy,False,Michael Curtiz
1835,1942,1943,15,documentary,"Africa, Prelude to Victory",False,The March of Time
1836,1942,1943,15,documentary,The Battle of Midway,True,United States Navy
1837,1942,1943,15,documentary,Combat Report,False,United States Army Signal Corps
1838,1942,1943,15,documentary,Conquer by the Clock,False,Frederic Ullman Jr.
1841,1942,1943,15,documentary,The Grain That Built a Hemisphere,False,Walt Disney
1843,1942,1943,15,documentary,"Henry Browne, Farmer",False,United States Department of Agriculture
1844,1942,1943,15,documentary,High over the Borders,False,National Film Board of Canada
1845,1942,1943,15,documentary,High Stakes in the East,False,The Netherlands Information Bureau
1846,1942,1943,15,documentary,Inside Fighting China,False,National Film Board of Canada
1847,1942,1943,15,documentary,It's Everybody's War,False,United States Office of War Information
1848,1942,1943,15,documentary,Kokoda Front Line!,True,Australian News
1849,1942,1943,15,documentary,Kokoda Front Line!,True,Information Bureau
1850,1942,1943,15,documentary,Listen to Britain,False,British Ministry of Information
1851,1942,1943,15,documentary,Little Belgium,False,Belgian Ministry of Information
1852,1942,1943,15,documentary,Little Isles of Freedom,False,Victor Stoloff
1853,1942,1943,15,documentary,Little Isles of Freedom,False,Edgar Loew
1855,1942,1943,15,documentary,Mr. Blabbermouth!,False,United States Office of War Information
1856,1942,1943,15,documentary,Mr. Gardenia Jones,False,United States Office of War Information
1857,1942,1943,15,documentary,Moscow Strikes Back,True,Artkino
1858,1942,1943,15,documentary,The New Spirit,False,Walt Disney
1860,1942,1943,15,documentary,Prelude to War,True,United States Army Special Services
1861,1942,1943,15,documentary,The Price of Victory,False,William H. Pine
1863,1942,1943,15,documentary,A Ship Is Born,False,United States Merchant Marine
1864,1942,1943,15,documentary,Twenty-One Miles,False,British Ministry of Information
1865,1942,1943,15,documentary,We Refuse to Die,False,William C. Thomas
1867,1942,1943,15,documentary,White Eagle,False,Concanen Films
1868,1942,1943,15,documentary,Winning Your Wings,False,United States Army Air Force
1869,1942,1943,15,film editing,Mrs. Miniver,False,Harold F. Kress
1870,1942,1943,15,film editing,The Pride of the Yankees,True,Daniel Mandell
1871,1942,1943,15,film editing,The Talk of the Town,False,Otto Meyer
1872,1942,1943,15,film editing,This above All,False,Walter Thompson
1873,1942,1943,15,film editing,Yankee Doodle Dandy,False,George Amy
1874,1942,1943,15,music (music score of a dramatic or comedy picture),Arabian Nights,False,Frank Skinner
1875,1942,1943,15,music (music score of a dramatic or comedy picture),Bambi,False,Frank Churchill
1876,1942,1943,15,music (music score of a dramatic or comedy picture),Bambi,False,Edward Plumb
1877,1942,1943,15,music (music score of a dramatic or comedy picture),The Black Swan,False,Alfred Newman
1878,1942,1943,15,music (music score of a dramatic or comedy picture),The Corsican Brothers,False,Dimitri Tiomkin
1879,1942,1943,15,music (music score of a dramatic or comedy picture),Flying Tigers,False,Victor Young
1880,1942,1943,15,music (music score of a dramatic or comedy picture),The Gold Rush,False,Max Terr
1881,1942,1943,15,music (music score of a dramatic or comedy picture),I Married a Witch,False,Roy Webb
1882,1942,1943,15,music (music score of a dramatic or comedy picture),Joan of Paris,False,Roy Webb
1883,1942,1943,15,music (music score of a dramatic or comedy picture),Jungle Book,False,Miklos Rozsa
1884,1942,1943,15,music (music score of a dramatic or comedy picture),Klondike Fury,False,Edward Kay
1885,1942,1943,15,music (music score of a dramatic or comedy picture),"Now, Voyager",True,Max Steiner
1886,1942,1943,15,music (music score of a dramatic or comedy picture),The Pride of the Yankees,False,Leigh Harline
1887,1942,1943,15,music (music score of a dramatic or comedy picture),Random Harvest,False,Herbert Stothart
1888,1942,1943,15,music (music score of a dramatic or comedy picture),The Shanghai Gesture,False,Richard Hageman
1889,1942,1943,15,music (music score of a dramatic or comedy picture),Silver Queen,False,Victor Young
1890,1942,1943,15,music (music score of a dramatic or comedy picture),"Take a Letter, Darling",False,Victor Young
1891,1942,1943,15,music (music score of a dramatic or comedy picture),The Talk of the Town,False,Frederick Hollander
1892,1942,1943,15,music (music score of a dramatic or comedy picture),The Talk of the Town,False,Morris Stoloff
1893,1942,1943,15,music (music score of a dramatic or comedy picture),To Be or Not to Be,False,Werner Heymann
1894,1942,1943,15,music (scoring of a musical picture),Flying with Music,False,Edward Ward
1895,1942,1943,15,music (scoring of a musical picture),For Me and My Gal,False,Roger Edens
1896,1942,1943,15,music (scoring of a musical picture),For Me and My Gal,False,Georgie Stoll
1897,1942,1943,15,music (scoring of a musical picture),Holiday Inn,False,Robert Emmett Dolan
1898,1942,1943,15,music (scoring of a musical picture),It Started with Eve,False,Hans Salter
1899,1942,1943,15,music (scoring of a musical picture),It Started with Eve,False,Charles Previn
1900,1942,1943,15,music (scoring of a musical picture),Johnny Doughboy,False,Walter Scharf
1901,1942,1943,15,music (scoring of a musical picture),My Gal Sal,False,Alfred Newman
1902,1942,1943,15,music (scoring of a musical picture),Yankee Doodle Dandy,True,Ray Heindorf
1903,1942,1943,15,music (scoring of a musical picture),Yankee Doodle Dandy,True,Heinz Roemheld
1904,1942,1943,15,music (scoring of a musical picture),You Were Never Lovelier,False,Leigh Harline
1905,1942,1943,15,music (song),Always in My Heart,False,Ernesto Lecuona
1906,1942,1943,15,music (song),Always in My Heart,False,Kim Gannon
1907,1942,1943,15,music (song),You Were Never Lovelier,False,Jerome Kern
1908,1942,1943,15,music (song),You Were Never Lovelier,False,Johnny Mercer
1909,1942,1943,15,music (song),Babes on Broadway,False,Burton Lane
1910,1942,1943,15,music (song),Babes on Broadway,False,Ralph Freed
1911,1942,1943,15,music (song),Youth on Parade,False,Jule Styne
1912,1942,1943,15,music (song),Youth on Parade,False,Sammy Cahn
1913,1942,1943,15,music (song),Orchestra Wives,False,Harry Warren
1914,1942,1943,15,music (song),Orchestra Wives,False,Mack Gordon
1915,1942,1943,15,music (song),Bambi,False,Frank Churchill
1916,1942,1943,15,music (song),Bambi,False,Larry Morey
1917,1942,1943,15,music (song),Flying with Music,False,Edward Ward
1918,1942,1943,15,music (song),Flying with Music,False,Chet Forrest
1919,1942,1943,15,music (song),Flying with Music,False,Bob Wright
1920,1942,1943,15,music (song),Hellzapoppin',False,Gene de Paul
1921,1942,1943,15,music (song),Hellzapoppin',False,Don Raye
1922,1942,1943,15,music (song),The Mayor of 44th Street,False,Harry Revel
1923,1942,1943,15,music (song),The Mayor of 44th Street,False,Mort Greene
1924,1942,1943,15,music (song),Holiday Inn,True,Music
1925,1942,1943,15,music (song),Holiday Inn,True,Irving Berlin
1926,1942,1943,15,outstanding motion picture,The Invaders,False,Ortus
1927,1942,1943,15,outstanding motion picture,Kings Row,False,Warner Bros.
1928,1942,1943,15,outstanding motion picture,The Magnificent Ambersons,False,Mercury
1929,1942,1943,15,outstanding motion picture,Mrs. Miniver,True,Metro-Goldwyn-Mayer
1930,1942,1943,15,outstanding motion picture,The Pied Piper,False,20th Century-Fox
1931,1942,1943,15,outstanding motion picture,The Pride of the Yankees,False,Samuel Goldwyn Productions
1932,1942,1943,15,outstanding motion picture,Random Harvest,False,Metro-Goldwyn-Mayer
1933,1942,1943,15,outstanding motion picture,The Talk of the Town,False,Columbia
1934,1942,1943,15,outstanding motion picture,Wake Island,False,Paramount
1935,1942,1943,15,outstanding motion picture,Yankee Doodle Dandy,False,Warner Bros.
1936,1942,1943,15,short subject (cartoon),All Out for 'V',False,20th Century-Fox
1937,1942,1943,15,short subject (cartoon),Blitz Wolf,False,Metro-Goldwyn-Mayer
1938,1942,1943,15,short subject (cartoon),Der Fuehrer's Face,True,Walt Disney
1940,1942,1943,15,short subject (cartoon),Juke Box Jamboree,False,Walter Lantz
1942,1942,1943,15,short subject (cartoon),Pigs in a Polka,False,Leon Schlesinger
1944,1942,1943,15,short subject (cartoon),Tulips Shall Grow,False,George Pal
1946,1942,1943,15,short subject (one-reel),Desert Wonderland,False,20th Century-Fox
1947,1942,1943,15,short subject (one-reel),Marines in the Making,False,Pete Smith
1949,1942,1943,15,short subject (one-reel),Speaking of Animals and Their Families,True,Paramount
1950,1942,1943,15,short subject (one-reel),United States Marine Band,False,Warner Bros.
1951,1942,1943,15,short subject (two-reel),Beyond the Line of Duty,True,Warner Bros.
1952,1942,1943,15,short subject (two-reel),Don't Talk,False,Metro-Goldwyn-Mayer
1953,1942,1943,15,short subject (two-reel),Private Smith of the U.S.A.,False,RKO Radio
1954,1942,1943,15,sound recording,Arabian Nights,False,Universal Studio Sound Department
1955,1942,1943,15,sound recording,Arabian Nights,False,Bernard B. Brown
1957,1942,1943,15,sound recording,Bambi,False,Walt Disney Studio Sound Department
1958,1942,1943,15,sound recording,Bambi,False,Sam Slyfield
1960,1942,1943,15,sound recording,Flying Tigers,False,Republic Studio Sound Department
1961,1942,1943,15,sound recording,Flying Tigers,False,Daniel Bloomberg
1963,1942,1943,15,sound recording,Friendly Enemies,False,Sound Service
1964,1942,1943,15,sound recording,Friendly Enemies,False,Inc.
1965,1942,1943,15,sound recording,Friendly Enemies,False,Jack Whitney
1967,1942,1943,15,sound recording,The Gold Rush,False,RCA Sound
1968,1942,1943,15,sound recording,The Gold Rush,False,James Fields
1970,1942,1943,15,sound recording,Mrs. Miniver,False,Metro-Goldwyn-Mayer Studio Sound Department
1971,1942,1943,15,sound recording,Mrs. Miniver,False,Douglas Shearer
1973,1942,1943,15,sound recording,Once upon a Honeymoon,False,RKO Radio Studio Sound Department
1974,1942,1943,15,sound recording,Once upon a Honeymoon,False,Steve Dunn
1976,1942,1943,15,sound recording,The Pride of the Yankees,False,Samuel Goldwyn Studio Sound Department
1977,1942,1943,15,sound recording,The Pride of the Yankees,False,Thomas T. Moulton
1979,1942,1943,15,sound recording,Road to Morocco,False,Paramount Studio Sound Department
1980,1942,1943,15,sound recording,Road to Morocco,False,Loren Ryder
1982,1942,1943,15,sound recording,This above All,False,20th Century-Fox Studio Sound Department
1983,1942,1943,15,sound recording,This above All,False,E. H. Hansen
1985,1942,1943,15,sound recording,Yankee Doodle Dandy,True,Warner Bros. Studio Sound Department
1986,1942,1943,15,sound recording,Yankee Doodle Dandy,True,Nathan Levinson
1988,1942,1943,15,sound recording,You Were Never Lovelier,False,Columbia Studio Sound Department
1989,1942,1943,15,sound recording,You Were Never Lovelier,False,John Livadary
1991,1942,1943,15,special effects,The Black Swan,False,Photographic Effects by Fred Sersen
1992,1942,1943,15,special effects,The Black Swan,False,Sound Effects by Roger Heman
1993,1942,1943,15,special effects,The Black Swan,False,George Leverett
1994,1942,1943,15,special effects,Desperate Journey,False,Photographic Effects by Byron Haskin
1995,1942,1943,15,special effects,Desperate Journey,False,Sound Effects by Nathan Levinson
1996,1942,1943,15,special effects,Flying Tigers,False,Photographic Effects by Howard Lydecker
1997,1942,1943,15,special effects,Flying Tigers,False,Sound Effects by Daniel J. Bloomberg
1998,1942,1943,15,special effects,Invisible Agent,False,Photographic Effects by John Fulton
1999,1942,1943,15,special effects,Invisible Agent,False,Sound Effects by Bernard B. Brown
2000,1942,1943,15,special effects,Jungle Book,False,Photographic Effects by Lawrence Butler
2001,1942,1943,15,special effects,Jungle Book,False,Sound Effects by William H. Wilmarth
2002,1942,1943,15,special effects,Mrs. Miniver,False,Photographic Effects by A. Arnold Gillespie
2003,1942,1943,15,special effects,Mrs. Miniver,False,Warren Newcombe
2004,1942,1943,15,special effects,Mrs. Miniver,False,Sound Effects by Douglas Shearer
2005,1942,1943,15,special effects,The Navy Comes Through,False,Photographic Effects by Vernon L. Walker
2006,1942,1943,15,special effects,The Navy Comes Through,False,Sound Effects by James G. Stewart
2007,1942,1943,15,special effects,One of Our Aircraft Is Missing,False,Photographic Effects by Ronald Neame
2008,1942,1943,15,special effects,One of Our Aircraft Is Missing,False,Sound Effects by C. C. Stevens
2009,1942,1943,15,special effects,The Pride of the Yankees,False,Photographic Effects by Jack Cosgrove
2010,1942,1943,15,special effects,The Pride of the Yankees,False,Ray Binger
2011,1942,1943,15,special effects,The Pride of the Yankees,False,Sound Effects by Thomas T. Moulton
2012,1942,1943,15,special effects,Reap the Wild Wind,True,Photographic Effects by Gordon Jennings
